id,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,日期
47874,6152,百一,0.0,108.0,65.53,1.59,109/3,2020-12-15
47875,6152,百一,0.0,108.0,62.89,1.52,109/3,2020-11-26
47876,6152,百一,0.0,108.0,145.83,1.14,109/2,2020-10-08
47877,6152,百一,0.0,108.0,59.21,1.43,109/3,2020-11-18
47878,6152,百一,0.0,108.0,147.67,1.16,109/2,2020-09-28
47879,6152,百一,0.0,108.0,185.0,1.45,109/2,2020-11-06
47880,6152,百一,0.0,108.0,63.16,1.53,109/3,2020-11-30
47881,6152,百一,0.0,108.0,64.74,1.57,109/3,2020-12-01
47882,6152,百一,0.0,108.0,70.53,1.71,109/3,2020-12-21
47883,6152,百一,0.0,108.0,61.84,1.5,109/3,2020-12-04
47884,6152,百一,0.0,108.0,156.67,1.23,109/2,2020-09-23
47885,6152,百一,0.0,108.0,190.0,1.49,109/2,2020-11-09
47886,6152,百一,0.0,108.0,150.17,1.18,109/2,2020-10-16
47887,6152,百一,0.0,108.0,66.84,1.62,109/3,2020-12-08
47888,6152,百一,0.0,108.0,182.5,1.43,109/2,2020-11-12
47889,6152,百一,0.0,108.0,148.0,1.16,109/2,2020-09-30
47890,6152,百一,0.0,108.0,156.67,1.23,109/2,2020-10-19
47891,6152,百一,0.0,108.0,157.83,1.24,109/2,2020-10-20
47892,6152,百一,0.0,108.0,62.89,1.52,109/3,2020-11-27
47893,6152,百一,0.0,108.0,66.58,1.61,109/3,2020-12-17
47894,6152,百一,0.0,108.0,58.95,1.43,109/3,2020-11-16
47895,6152,百一,0.0,108.0,63.16,1.53,109/3,2020-12-03
47896,6153,嘉聯益,0.77,108.0,44.12,1.19,109/3,2020-11-13
47897,6153,嘉聯益,0.84,108.0,130.0,1.11,109/2,2020-10-26
47898,6153,嘉聯益,0.91,108.0,119.78,1.02,109/2,2020-10-15
47899,6153,嘉聯益,0.68,108.0,49.93,1.35,109/3,2020-11-18
47900,6153,嘉聯益,1.22,105.0,132.26,1.77,106/3,2020-11-02
47901,6153,嘉聯益,0.84,108.0,128.7,1.1,109/2,2020-11-03
47902,6153,嘉聯益,0.69,108.0,49.26,1.33,109/3,2020-12-04
47903,6153,嘉聯益,0.84,108.0,128.91,1.1,109/2,2020-10-29
47904,6153,嘉聯益,0.95,108.0,114.35,0.98,109/2,2020-09-25
47905,6153,嘉聯益,0.9,108.0,120.43,1.03,109/2,2020-10-06
47906,6153,嘉聯益,0.86,108.0,126.74,1.08,109/2,2020-10-21
47907,6153,嘉聯益,0.67,108.0,50.34,1.36,109/3,2020-11-30
47908,6153,嘉聯益,0.67,108.0,50.27,1.36,109/3,2020-12-07
47909,6153,嘉聯益,0.71,108.0,47.7,1.29,109/3,2020-12-11
47910,6153,嘉聯益,0.84,108.0,129.78,1.11,109/2,2020-10-27
47911,6153,嘉聯益,0.74,108.0,45.95,1.24,109/3,2020-12-15
47912,6153,嘉聯益,0.69,108.0,48.65,1.31,109/3,2020-12-17
47913,6153,嘉聯益,0.68,108.0,50.0,1.35,109/3,2020-12-01
47914,6153,嘉聯益,0.68,108.0,49.66,1.34,109/3,2020-11-27
47915,6153,嘉聯益,0.88,108.0,123.04,1.05,109/2,2020-10-19
47916,6153,嘉聯益,0.92,108.0,118.04,1.01,109/2,2020-10-16
47917,6153,嘉聯益,0.83,108.0,131.52,1.12,109/2,2020-10-28
47918,6153,嘉聯益,0.7,108.0,48.11,1.3,109/3,2020-12-16
47919,6153,嘉聯益,0.91,108.0,118.91,1.01,109/2,2020-10-07
47920,6153,嘉聯益,0.92,108.0,118.26,1.01,109/2,2020-10-13
47921,6153,嘉聯益,0.84,108.0,40.2,1.08,109/3,2020-11-11
47922,6153,嘉聯益,0.68,108.0,49.93,1.35,109/3,2020-12-10
47923,6153,嘉聯益,0.93,108.0,117.39,1.0,109/2,2020-10-05
47924,6153,嘉聯益,0.91,108.0,119.35,1.02,109/2,2020-10-14
47925,6153,嘉聯益,0.86,108.0,126.52,1.08,109/2,2020-10-23
47926,6153,嘉聯益,0.7,108.0,48.31,1.3,109/3,2020-12-18
47927,6153,嘉聯益,0.69,108.0,48.65,1.31,109/3,2020-11-17
47928,6153,嘉聯益,0.89,108.0,121.52,1.04,109/2,2020-09-22
47929,6153,嘉聯益,0.68,108.0,49.8,1.34,109/3,2020-12-02
47930,6153,嘉聯益,0.91,108.0,119.35,1.02,109/2,2020-09-23
47931,6153,嘉聯益,0.65,108.0,51.69,1.39,109/3,2020-12-09
47932,6153,嘉聯益,0.68,108.0,50.0,1.35,109/3,2020-11-23
47933,6153,嘉聯益,0.94,108.0,115.65,0.99,109/2,2020-09-24
47934,6153,嘉聯益,0.71,108.0,47.43,1.28,109/3,2020-12-14
47935,6153,嘉聯益,0.87,108.0,124.78,1.06,109/2,2020-10-22
47936,6153,嘉聯益,0.8,108.0,42.36,1.14,109/3,2020-11-12
47937,6153,嘉聯益,0.84,108.0,129.13,1.1,109/2,2020-11-05
47938,6153,嘉聯益,0.68,108.0,49.46,1.33,109/3,2020-12-03
47939,6153,嘉聯益,0.83,108.0,131.09,1.12,109/2,2020-11-04
47940,6153,嘉聯益,0.86,108.0,125.87,1.07,109/2,2020-11-09
47941,6153,嘉聯益,0.7,108.0,48.51,1.31,109/3,2020-11-16
47942,6153,嘉聯益,0.7,108.0,48.11,1.3,109/3,2020-12-21
47943,6153,嘉聯益,0.86,108.0,126.3,1.08,109/2,2020-11-06
47944,6153,嘉聯益,0.67,108.0,50.27,1.36,109/3,2020-11-26
47945,6153,嘉聯益,0.85,108.0,39.59,1.07,109/3,2020-11-10
47946,6153,嘉聯益,0.69,108.0,49.19,1.33,109/3,2020-11-24
47947,6153,嘉聯益,0.68,108.0,49.73,1.34,109/3,2020-12-08
47948,6153,嘉聯益,0.91,108.0,119.13,1.02,109/2,2020-10-12
47949,6153,嘉聯益,0.67,108.0,50.54,1.36,109/3,2020-11-20
47950,6153,嘉聯益,0.88,108.0,123.48,1.05,109/2,2020-10-20
47951,6153,嘉聯益,0.67,108.0,50.27,1.36,109/3,2020-11-19
47952,6153,嘉聯益,0.9,108.0,120.43,1.03,109/2,2020-10-08
47953,6153,嘉聯益,0.93,108.0,116.3,0.99,109/2,2020-09-29
47954,6153,嘉聯益,0.72,108.0,46.62,1.26,109/3,2020-12-22
47955,6153,嘉聯益,0.87,108.0,125.43,1.07,109/2,2020-10-30
47956,6153,嘉聯益,0.93,108.0,117.39,1.0,109/2,2020-09-30
47957,6153,嘉聯益,0.68,108.0,49.86,1.35,109/3,2020-11-25
47958,6153,嘉聯益,0.94,108.0,115.22,0.98,109/2,2020-09-28
47959,6155,鈞寶,4.8,108.0,49.2,1.4,109/2,2020-09-22
47960,6155,鈞寶,4.33,108.0,126.32,1.52,109/3,2020-11-16
47961,6155,鈞寶,4.14,108.0,132.37,1.59,109/3,2020-11-27
47962,6155,鈞寶,4.31,108.0,127.11,1.53,109/3,2020-11-18
47963,6155,鈞寶,4.13,108.0,132.63,1.59,109/3,2020-12-21
47964,6155,鈞寶,4.61,108.0,51.25,1.45,109/2,2020-10-16
47965,6155,鈞寶,4.57,108.0,51.7,1.47,109/2,2020-10-19
47966,6155,鈞寶,4.99,108.0,47.39,1.34,109/2,2020-09-30
47967,6155,鈞寶,4.43,108.0,123.68,1.49,109/3,2020-11-06
47968,6155,鈞寶,4.47,108.0,122.37,1.47,109/3,2020-11-09
47969,6155,鈞寶,4.5,108.0,121.58,1.46,109/3,2020-11-03
47970,6155,鈞寶,4.51,108.0,121.32,1.46,109/3,2020-11-13
47971,6155,鈞寶,4.59,108.0,51.48,1.46,109/2,2020-10-28
47972,6155,鈞寶,4.33,108.0,126.32,1.52,109/3,2020-11-05
47973,6155,鈞寶,5.12,108.0,46.14,1.31,109/2,2020-10-12
47974,6155,鈞寶,3.92,108.0,139.47,1.68,109/3,2020-12-01
47975,6155,鈞寶,4.56,108.0,51.82,1.47,109/2,2020-10-26
47976,6155,鈞寶,3.97,108.0,137.89,1.66,109/3,2020-12-16
47977,6155,鈞寶,4.67,108.0,50.57,1.43,109/2,2020-10-29
47978,6155,鈞寶,5.02,108.0,47.05,1.33,109/2,2020-10-06
47979,6155,鈞寶,5.01,108.0,47.16,1.34,109/2,2020-10-08
47980,6155,鈞寶,4.05,108.0,135.0,1.62,109/3,2020-12-04
47981,6155,鈞寶,4.09,108.0,133.68,1.61,109/3,2020-12-08
47982,6155,鈞寶,4.54,108.0,52.05,1.48,109/2,2020-10-21
47983,6155,鈞寶,5.07,108.0,46.59,1.32,109/2,2020-09-28
47984,6155,鈞寶,4.02,108.0,136.05,1.64,109/3,2020-12-17
47985,6155,鈞寶,4.14,108.0,132.37,1.59,109/3,2020-11-24
47986,6155,鈞寶,4.15,108.0,131.84,1.59,109/3,2020-11-30
47987,6155,鈞寶,4.13,108.0,132.63,1.59,109/3,2020-12-07
47988,6155,鈞寶,4.49,108.0,121.84,1.47,109/3,2020-11-10
47989,6155,鈞寶,3.65,108.0,150.0,1.8,109/3,2020-12-11
47990,6155,鈞寶,4.48,108.0,52.73,1.5,109/2,2020-10-27
47991,6155,鈞寶,3.8,108.0,144.21,1.73,109/3,2020-12-14
47992,6155,鈞寶,4.03,108.0,135.79,1.63,109/3,2020-12-15
47993,6155,鈞寶,4.17,108.0,131.32,1.58,109/3,2020-11-20
47994,6155,鈞寶,4.18,108.0,131.05,1.58,109/3,2020-11-26
47995,6155,鈞寶,4.0,108.0,136.84,1.65,109/3,2020-12-03
47996,6155,鈞寶,4.7,108.0,50.34,1.43,109/2,2020-10-30
47997,6155,鈞寶,4.16,108.0,131.58,1.58,109/3,2020-11-25
47998,6155,鈞寶,4.38,108.0,125.0,1.5,109/3,2020-11-11
47999,6155,鈞寶,4.63,108.0,51.02,1.45,109/2,2020-10-14
48000,6155,鈞寶,4.46,108.0,122.63,1.47,109/3,2020-11-12
48001,6155,鈞寶,4.95,108.0,47.73,1.35,109/2,2020-10-05
48002,6155,鈞寶,4.17,108.0,131.32,1.58,109/3,2020-11-23
48003,6155,鈞寶,3.57,108.0,153.16,1.84,109/3,2020-12-10
48004,6155,鈞寶,4.95,108.0,47.73,1.35,109/2,2020-09-24
48005,6155,鈞寶,3.85,108.0,142.11,1.71,109/3,2020-12-09
48006,6155,鈞寶,4.44,108.0,53.18,1.51,109/2,2020-10-15
48007,6155,鈞寶,5.16,108.0,45.8,1.3,109/2,2020-09-25
48008,6155,鈞寶,5.09,108.0,46.48,1.32,109/2,2020-10-13
48009,6155,鈞寶,4.61,108.0,51.25,1.45,109/2,2020-10-23
48010,6155,鈞寶,4.71,108.0,50.23,1.42,109/2,2020-09-23
48011,6155,鈞寶,4.26,108.0,128.42,1.54,109/3,2020-11-19
48012,6155,鈞寶,4.41,108.0,124.21,1.49,109/3,2020-11-04
48013,6155,鈞寶,5.06,108.0,46.7,1.32,109/2,2020-10-07
48014,6155,鈞寶,5.02,108.0,47.05,1.33,109/2,2020-09-29
48015,6155,鈞寶,4.49,105.0,21.06,1.2,106/3,2020-11-02
48016,6155,鈞寶,3.95,108.0,138.42,1.66,109/3,2020-12-02
48017,6155,鈞寶,4.53,108.0,52.16,1.48,109/2,2020-10-20
48018,6155,鈞寶,4.14,108.0,132.11,1.59,109/3,2020-12-22
48019,6155,鈞寶,4.64,108.0,50.91,1.44,109/2,2020-10-22
48020,6155,鈞寶,4.05,108.0,135.26,1.63,109/3,2020-12-18
48021,6155,鈞寶,4.24,108.0,128.95,1.55,109/3,2020-11-17
48022,6164,華興,0.0,108.0,,0.68,109/3,2020-11-17
48023,6164,華興,0.0,108.0,,0.68,109/2,2020-11-10
48024,6164,華興,0.0,108.0,,0.7,109/3,2020-11-30
48025,6164,華興,0.0,108.0,,0.7,109/2,2020-11-04
48026,6164,華興,0.0,108.0,,0.71,109/2,2020-10-08
48027,6164,華興,0.0,108.0,,0.69,109/3,2020-11-24
48028,6164,華興,0.0,108.0,,0.7,109/2,2020-11-03
48029,6164,華興,0.0,108.0,,0.7,109/2,2020-10-12
48030,6164,華興,0.0,108.0,,0.69,109/2,2020-11-11
48031,6164,華興,0.0,108.0,,0.64,109/2,2020-09-25
48032,6164,華興,0.0,108.0,,0.68,109/3,2020-11-12
48033,6164,華興,0.0,108.0,,0.74,109/3,2020-12-14
48034,6164,華興,0.0,108.0,,0.71,109/3,2020-12-16
48035,6164,華興,0.0,108.0,,0.76,109/3,2020-12-02
48036,6164,華興,0.0,108.0,,0.69,109/2,2020-10-14
48037,6164,華興,0.0,108.0,,0.75,109/3,2020-12-18
48038,6164,華興,0.0,108.0,,0.68,109/3,2020-11-13
48039,6164,華興,0.0,108.0,,0.75,109/2,2020-10-23
48040,6164,華興,0.0,108.0,,0.72,109/2,2020-10-20
48041,6164,華興,0.0,108.0,,0.76,109/3,2020-12-21
48042,6164,華興,0.0,108.0,,0.72,109/2,2020-10-15
48043,6164,華興,0.0,108.0,,0.69,109/3,2020-11-23
48044,6164,華興,0.0,108.0,,0.73,109/2,2020-10-16
48045,6164,華興,0.0,108.0,,0.74,109/2,2020-10-27
48046,6164,華興,0.0,108.0,,0.73,109/3,2020-12-07
48047,6164,華興,0.0,108.0,,0.7,109/3,2020-11-19
48048,6164,華興,0.0,108.0,,0.75,109/3,2020-12-10
48049,6164,華興,0.0,108.0,,0.7,109/3,2020-11-18
48050,6164,華興,0.0,108.0,,0.68,109/2,2020-09-23
48051,6164,華興,0.0,108.0,,0.71,109/2,2020-11-06
48052,6164,華興,0.0,108.0,,0.7,109/3,2020-12-01
48053,6164,華興,0.0,108.0,,0.69,109/2,2020-10-06
48054,6164,華興,0.0,108.0,,0.69,109/2,2020-10-13
48055,6164,華興,0.0,108.0,,0.68,109/2,2020-09-29
48056,6164,華興,6.46,105.0,26.84,1.05,106/3,2020-11-02
48057,6164,華興,0.0,108.0,,0.7,109/2,2020-11-05
48058,6164,華興,0.0,108.0,,0.7,109/2,2020-10-07
48059,6164,華興,0.0,108.0,,0.76,109/3,2020-12-22
48060,6164,華興,0.0,108.0,,0.74,109/2,2020-10-22
48061,6164,華興,0.0,108.0,,0.69,109/2,2020-09-22
48062,6164,華興,0.0,108.0,,0.71,109/2,2020-11-09
48063,6164,華興,0.0,108.0,,0.7,109/2,2020-10-30
48064,6164,華興,0.0,108.0,,0.74,109/3,2020-12-04
48065,6164,華興,0.0,108.0,,0.67,109/2,2020-09-24
48066,6164,華興,0.0,108.0,,0.68,109/2,2020-09-28
48067,6164,華興,0.0,108.0,,0.74,109/3,2020-12-09
48068,6164,華興,0.0,108.0,,0.75,109/2,2020-10-28
48069,6164,華興,0.0,108.0,,0.68,109/2,2020-09-30
48070,6164,華興,0.0,108.0,,0.71,109/2,2020-10-19
48071,6164,華興,0.0,108.0,,0.69,109/3,2020-11-27
48072,6164,華興,0.0,108.0,,0.72,109/3,2020-12-17
48073,6164,華興,0.0,108.0,,0.75,109/3,2020-12-03
48074,6164,華興,0.0,108.0,,0.69,109/3,2020-11-25
48075,6164,華興,0.0,108.0,,0.68,109/3,2020-11-16
48076,6164,華興,0.0,108.0,,0.75,109/3,2020-12-08
48077,6164,華興,0.0,108.0,,0.72,109/2,2020-10-29
48078,6164,華興,0.0,108.0,,0.69,109/3,2020-11-26
48079,6164,華興,0.0,108.0,,0.76,109/2,2020-10-21
48080,6164,華興,0.0,108.0,,0.75,109/3,2020-12-11
48081,6164,華興,0.0,108.0,,0.74,109/2,2020-10-26
48082,6164,華興,0.0,108.0,,0.7,109/2,2020-10-05
48083,6164,華興,0.0,108.0,,0.73,109/3,2020-12-15
48084,6164,華興,0.0,108.0,,0.69,109/3,2020-11-20
48085,6165,捷泰,0.0,108.0,389.33,6.23,109/3,2020-11-18
48086,6165,捷泰,0.0,108.0,,7.8,109/2,2020-09-30
48087,6165,捷泰,0.0,108.0,,7.68,109/2,2020-09-25
48088,6165,捷泰,0.0,108.0,368.67,5.9,109/3,2020-11-17
48089,6165,捷泰,0.0,105.0,,4.32,106/3,2020-11-02
48090,6165,捷泰,0.0,108.0,,6.68,109/2,2020-11-11
48091,6165,捷泰,0.0,108.0,,9.1,109/2,2020-10-12
48092,6165,捷泰,0.0,108.0,,6.75,109/2,2020-10-30
48093,6165,捷泰,0.0,108.0,,8.73,109/2,2020-10-06
48094,6165,捷泰,0.0,108.0,,7.97,109/2,2020-10-15
48095,6165,捷泰,0.0,108.0,321.33,5.14,109/3,2020-12-18
48096,6165,捷泰,0.0,108.0,,7.37,109/2,2020-10-26
48097,6165,捷泰,0.0,108.0,,6.14,109/2,2020-11-03
48098,6165,捷泰,0.0,108.0,378.67,6.06,109/3,2020-12-04
48099,6165,捷泰,0.0,108.0,,7.78,109/2,2020-09-28
48100,6165,捷泰,0.0,108.0,,7.6,109/2,2020-09-22
48101,6165,捷泰,0.0,108.0,,6.0,109/2,2020-11-05
48102,6165,捷泰,0.0,108.0,,7.26,109/2,2020-10-29
48103,6165,捷泰,0.0,108.0,363.33,5.81,109/3,2020-11-24
48104,6165,捷泰,0.0,108.0,,6.11,109/2,2020-11-10
48105,6165,捷泰,0.0,108.0,398.0,6.36,109/3,2020-11-16
48106,6165,捷泰,0.0,108.0,,5.65,109/2,2020-11-06
48107,6165,捷泰,0.0,108.0,376.0,6.01,109/3,2020-11-25
48108,6165,捷泰,0.0,108.0,366.67,5.86,109/3,2020-12-14
48109,6165,捷泰,0.0,108.0,,6.21,109/2,2020-11-09
48110,6165,捷泰,0.0,108.0,374.67,5.99,109/3,2020-11-26
48111,6165,捷泰,0.0,108.0,,7.46,109/2,2020-09-23
48112,6165,捷泰,0.0,108.0,384.67,6.15,109/3,2020-12-08
48113,6165,捷泰,0.0,108.0,383.33,6.13,109/3,2020-11-19
48114,6165,捷泰,0.0,108.0,392.0,6.27,109/3,2020-12-03
48115,6165,捷泰,0.0,108.0,412.0,6.59,109/3,2020-12-02
48116,6165,捷泰,0.0,108.0,328.33,5.25,109/3,2020-12-22
48117,6165,捷泰,0.0,108.0,,8.65,109/2,2020-10-22
48118,6165,捷泰,0.0,108.0,298.67,4.78,109/3,2020-12-21
48119,6165,捷泰,0.0,108.0,363.33,5.81,109/3,2020-11-23
48120,6165,捷泰,0.0,108.0,,7.46,109/2,2020-09-24
48121,6165,捷泰,0.0,108.0,,9.82,109/2,2020-10-13
48122,6165,捷泰,0.0,108.0,,7.79,109/2,2020-09-29
48123,6165,捷泰,0.0,108.0,377.33,6.03,109/3,2020-12-09
48124,6165,捷泰,0.0,108.0,,5.7,109/2,2020-11-04
48125,6165,捷泰,0.0,108.0,,7.9,109/2,2020-10-19
48126,6165,捷泰,0.0,108.0,,7.05,109/2,2020-11-12
48127,6165,捷泰,0.0,108.0,,7.97,109/2,2020-10-20
48128,6165,捷泰,0.0,108.0,,8.62,109/2,2020-10-07
48129,6165,捷泰,0.0,108.0,374.67,5.99,109/3,2020-12-07
48130,6165,捷泰,0.0,108.0,,8.89,109/2,2020-10-08
48131,6165,捷泰,0.0,108.0,,7.35,109/2,2020-10-28
48132,6165,捷泰,0.0,108.0,,7.74,109/2,2020-10-27
48133,6165,捷泰,0.0,108.0,391.33,6.26,109/3,2020-11-27
48134,6165,捷泰,0.0,108.0,331.33,5.3,109/3,2020-12-17
48135,6165,捷泰,0.0,108.0,414.0,6.62,109/3,2020-12-01
48136,6165,捷泰,0.0,108.0,368.67,5.9,109/3,2020-12-10
48137,6165,捷泰,0.0,108.0,372.0,5.95,109/3,2020-11-20
48138,6165,捷泰,0.0,108.0,,8.09,109/2,2020-10-23
48139,6165,捷泰,0.0,108.0,,7.87,109/2,2020-10-16
48140,6165,捷泰,0.0,108.0,365.33,5.84,109/3,2020-12-11
48141,6165,捷泰,0.0,108.0,340.0,5.44,109/3,2020-12-16
48142,6165,捷泰,0.0,108.0,,8.58,109/2,2020-10-05
48143,6165,捷泰,0.0,108.0,406.67,6.5,109/3,2020-11-30
48144,6165,捷泰,0.0,108.0,,8.85,109/2,2020-10-14
48145,6165,捷泰,0.0,108.0,,8.44,109/2,2020-10-21
48146,6165,捷泰,0.0,108.0,350.67,5.61,109/3,2020-12-15
48147,6165,捷泰,0.0,108.0,,7.05,109/2,2020-11-13
48148,6166,凌華,2.39,108.0,49.63,3.27,109/3,2020-12-09
48149,6166,凌華,2.34,108.0,50.59,3.33,109/3,2020-11-27
48150,6166,凌華,2.46,108.0,42.27,3.21,109/2,2020-11-05
48151,6166,凌華,2.38,108.0,43.7,3.32,109/2,2020-10-27
48152,6166,凌華,2.44,108.0,42.66,3.24,109/2,2020-10-16
48153,6166,凌華,2.48,108.0,47.7,3.14,109/3,2020-12-21
48154,6166,凌華,2.38,108.0,43.57,3.31,109/2,2020-10-22
48155,6166,凌華,2.39,108.0,49.63,3.27,109/3,2020-11-23
48156,6166,凌華,2.44,108.0,48.52,3.19,109/3,2020-11-13
48157,6166,凌華,2.46,108.0,42.21,3.21,109/2,2020-09-24
48158,6166,凌華,2.39,108.0,43.51,3.3,109/2,2020-10-20
48159,6166,凌華,2.41,108.0,43.05,3.27,109/2,2020-10-28
48160,6166,凌華,2.46,108.0,42.27,3.21,109/2,2020-11-04
48161,6166,凌華,2.39,108.0,49.63,3.27,109/3,2020-12-03
48162,6166,凌華,2.49,108.0,41.69,3.17,109/2,2020-10-13
48163,6166,凌華,2.42,108.0,48.89,3.22,109/3,2020-11-12
48164,6166,凌華,2.29,108.0,45.39,3.45,109/2,2020-10-19
48165,6166,凌華,2.38,108.0,43.57,3.31,109/2,2020-10-21
48166,6166,凌華,2.4,108.0,43.31,3.29,109/2,2020-10-29
48167,6166,凌華,2.39,108.0,49.63,3.27,109/3,2020-11-24
48168,6166,凌華,2.45,108.0,42.34,3.21,109/2,2020-11-06
48169,6166,凌華,2.42,108.0,49.04,3.23,109/3,2020-11-10
48170,6166,凌華,2.42,108.0,48.89,3.22,109/3,2020-11-16
48171,6166,凌華,2.32,108.0,51.11,3.36,109/3,2020-11-30
48172,6166,凌華,2.43,108.0,42.79,3.25,109/2,2020-11-09
48173,6166,凌華,2.36,108.0,50.15,3.3,109/3,2020-12-02
48174,6166,凌華,2.39,108.0,49.63,3.27,109/3,2020-11-25
48175,6166,凌華,2.44,108.0,48.52,3.19,109/3,2020-12-14
48176,6166,凌華,2.42,108.0,48.96,3.22,109/3,2020-12-07
48177,6166,凌華,2.35,108.0,50.37,3.31,109/3,2020-11-26
48178,6166,凌華,2.41,108.0,43.18,3.28,109/2,2020-09-23
48179,6166,凌華,2.35,108.0,50.37,3.31,109/3,2020-12-01
48180,6166,凌華,2.41,108.0,49.26,3.24,109/3,2020-12-08
48181,6166,凌華,2.5,108.0,47.41,3.12,109/3,2020-12-22
48182,6166,凌華,2.48,108.0,47.7,3.14,109/3,2020-12-17
48183,6166,凌華,2.46,108.0,42.27,3.21,109/2,2020-10-08
48184,6166,凌華,2.42,108.0,48.89,3.22,109/3,2020-12-11
48185,6166,凌華,2.41,108.0,49.19,3.24,109/3,2020-11-19
48186,6166,凌華,2.48,108.0,41.82,3.18,109/2,2020-09-29
48187,6166,凌華,2.41,108.0,43.05,3.27,109/2,2020-10-06
48188,6166,凌華,2.5,108.0,47.33,3.11,109/3,2020-12-15
48189,6166,凌華,2.35,108.0,44.16,3.35,109/2,2020-10-26
48190,6166,凌華,2.48,108.0,47.78,3.14,109/3,2020-12-18
48191,6166,凌華,2.88,105.0,25.06,2.98,106/3,2020-11-02
48192,6166,凌華,2.42,108.0,42.86,3.25,109/2,2020-10-30
48193,6166,凌華,2.4,108.0,49.48,3.26,109/3,2020-12-10
48194,6166,凌華,2.41,108.0,43.05,3.27,109/2,2020-10-07
48195,6166,凌華,2.45,108.0,42.34,3.21,109/2,2020-09-28
48196,6166,凌華,2.35,108.0,44.16,3.35,109/2,2020-09-22
48197,6166,凌華,2.39,108.0,43.44,3.3,109/2,2020-10-23
48198,6166,凌華,2.52,108.0,41.3,3.14,109/2,2020-10-12
48199,6166,凌華,2.48,108.0,41.88,3.18,109/2,2020-10-15
48200,6166,凌華,2.41,108.0,49.26,3.24,109/3,2020-11-11
48201,6166,凌華,2.44,108.0,48.52,3.19,109/3,2020-11-20
48202,6166,凌華,2.47,108.0,42.08,3.2,109/2,2020-09-25
48203,6166,凌華,2.46,108.0,42.27,3.21,109/2,2020-11-03
48204,6166,凌華,2.38,108.0,49.78,3.27,109/3,2020-12-04
48205,6166,凌華,2.48,108.0,41.88,3.18,109/2,2020-10-14
48206,6166,凌華,2.44,108.0,42.53,3.23,109/2,2020-10-05
48207,6166,凌華,2.43,108.0,48.74,3.21,109/3,2020-11-17
48208,6166,凌華,2.43,108.0,42.79,3.25,109/2,2020-09-30
48209,6166,凌華,2.46,108.0,48.22,3.17,109/3,2020-12-16
48210,6166,凌華,2.38,108.0,49.85,3.28,109/3,2020-11-18
48211,6168,宏齊,0.0,108.0,59.57,1.04,109/2,2020-11-06
48212,6168,宏齊,0.0,108.0,41.81,1.11,109/3,2020-12-22
48213,6168,宏齊,0.0,108.0,41.81,1.11,109/3,2020-12-01
48214,6168,宏齊,0.0,108.0,58.04,1.01,109/2,2020-10-30
48215,6168,宏齊,0.0,108.0,64.78,1.13,109/2,2020-09-23
48216,6168,宏齊,0.0,108.0,42.36,1.13,109/3,2020-12-15
48217,6168,宏齊,0.0,108.0,62.39,1.09,109/2,2020-10-13
48218,6168,宏齊,0.0,108.0,40.42,1.07,109/3,2020-11-26
48219,6168,宏齊,0.0,108.0,61.96,1.08,109/2,2020-10-19
48220,6168,宏齊,0.0,108.0,43.47,1.16,109/3,2020-12-17
48221,6168,宏齊,0.0,108.0,44.03,1.17,109/3,2020-12-10
48222,6168,宏齊,0.0,108.0,43.61,1.16,109/3,2020-12-14
48223,6168,宏齊,0.0,108.0,40.0,1.06,109/3,2020-11-24
48224,6168,宏齊,0.0,108.0,63.7,1.11,109/2,2020-09-30
48225,6168,宏齊,0.0,108.0,62.61,1.09,109/2,2020-10-12
48226,6168,宏齊,0.0,108.0,59.78,1.04,109/2,2020-10-29
48227,6168,宏齊,0.0,108.0,40.0,1.06,109/3,2020-11-25
48228,6168,宏齊,0.0,108.0,41.11,1.09,109/3,2020-11-30
48229,6168,宏齊,0.0,108.0,60.43,1.06,109/2,2020-11-09
48230,6168,宏齊,0.0,108.0,43.33,1.15,109/3,2020-12-18
48231,6168,宏齊,0.0,108.0,43.47,1.16,109/3,2020-12-11
48232,6168,宏齊,0.0,108.0,38.75,1.03,109/3,2020-11-16
48233,6168,宏齊,0.0,108.0,61.3,1.07,109/2,2020-09-28
48234,6168,宏齊,0.0,108.0,60.22,1.05,109/2,2020-09-25
48235,6168,宏齊,0.0,108.0,62.17,1.09,109/2,2020-11-10
48236,6168,宏齊,0.0,108.0,63.48,1.11,109/2,2020-10-06
48237,6168,宏齊,0.0,108.0,62.83,1.1,109/2,2020-11-11
48238,6168,宏齊,0.0,108.0,63.04,1.1,109/2,2020-10-14
48239,6168,宏齊,0.0,108.0,43.61,1.16,109/3,2020-12-08
48240,6168,宏齊,0.0,108.0,40.28,1.07,109/3,2020-11-23
48241,6168,宏齊,0.0,108.0,61.3,1.07,109/2,2020-10-23
48242,6168,宏齊,0.0,108.0,39.86,1.06,109/3,2020-11-20
48243,6168,宏齊,0.0,108.0,42.5,1.13,109/3,2020-12-21
48244,6168,宏齊,0.0,108.0,61.09,1.07,109/2,2020-10-20
48245,6168,宏齊,0.0,108.0,62.39,1.09,109/2,2020-10-05
48246,6168,宏齊,0.0,108.0,60.22,1.05,109/2,2020-10-28
48247,6168,宏齊,0.0,108.0,58.91,1.03,109/2,2020-11-03
48248,6168,宏齊,0.0,108.0,38.89,1.03,109/3,2020-11-13
48249,6168,宏齊,0.0,108.0,44.86,1.19,109/3,2020-12-09
